cycle,state,state_name,election_date,electoral_votes,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2004,KY,Kentucky,2004-11-02,8,Democratic nominee,Republican nominee,false,true,0.422724,0.577276,261266415,291206905,0.399924,0.600076,1782172,REP,-7.9843,0.0,-1.2,-1.9319,0.78,2284836,State Panel Polling,925,lv,nonpartisan,mixed,42.4634,57.53660000000001,US-PRES-KY-2004,US-PRES-KY-2004-D,US-PRES-KY-2004-R,REP,0.422724,0.577276,0.424634
2004,LA,Louisiana,2004-11-02,9,Democratic nominee,Republican nominee,false,true,0.460608,0.539392,281833809,314131271,0.426691,0.573309,1922468,REP,-4.1959,0.0,-1.2,-0.9848,0.78,2464703,State Panel Polling,925,lv,nonpartisan,mixed,45.5698,54.430200000000006,US-PRES-LA-2004,US-PRES-LA-2004-D,US-PRES-LA-2004-R,REP,0.460608,0.539392,0.455698
2004,ME,Maine,2004-11-02,4,Democratic nominee,Republican nominee,false,true,0.527478,0.472522,106584504,118798826,0.54583,0.45417,727043,DEM,2.4912,0.0,-1.2,0.687,0.78,932106,State Panel Polling,925,lv,nonpartisan,mixed,51.0532,48.9468,US-PRES-ME-2004,US-PRES-ME-2004-D,US-PRES-ME-2004-R,REP,0.527478,0.472522,0.510532
2004,MD,Maryland,2004-11-02,10,Democratic nominee,Republican nominee,false,true,0.584323,0.415677,345859160,385493770,0.565657,0.434343,2359203,DEM,8.1756,0.0,-1.2,2.1081,0.78,3024619,State Panel Polling,925,lv,nonpartisan,mixed,55.7145,44.2855,US-PRES-MD-2004,US-PRES-MD-2004-D,US-PRES-MD-2004-R,REP,0.584323,0.415677,0.557145
2004,MA,Massachusetts,2004-11-02,12,Democratic nominee,Republican nominee,false,true,0.647893,0.352107,421461659,469760131,0.627429,0.372571,2874909,DEM,14.5327,0.0,-1.2,3.6973,0.78,3685781,State Panel Polling,925,lv,nonpartisan,mixed,60.927299999999995,39.072700000000005,US-PRES-MA-2004,US-PRES-MA-2004-D,US-PRES-MA-2004-R,REP,0.647893,0.352107,0.609273
2004,MI,Michigan,2004-11-02,17,Democratic nominee,Republican nominee,false,true,0.526346,0.473654,702643391,783164599,0.517258,0.482742,4792929,DEM,2.3779,0.0,-1.2,0.6587,0.78,6144781,State Panel Polling,925,lv,nonpartisan,mixed,50.96039999999999,49.03960000000001,US-PRES-MI-2004,US-PRES-MI-2004-D,US-PRES-MI-2004-R,REP,0.526346,0.473654,0.509604
2004,MN,Minnesota,2004-11-02,10,Democratic nominee,Republican nominee,false,true,0.512864,0.487136,409264539,456165251,0.517609,0.482391,2791709,DEM,1.0297,0.0,-1.2,0.3216,0.78,3579114,State Panel Polling,925,lv,nonpartisan,mixed,49.8549,50.1451,US-PRES-MN-2004,US-PRES-MN-2004-D,US-PRES-MN-2004-R,REP,0.512864,0.487136,0.498549
2004,MS,Mississippi,2004-11-02,6,Democratic nominee,Republican nominee,false,true,0.413945,0.586055,165720452,184711608,0.40495,0.59505,1130426,REP,-8.8622,0.0,-1.2,-2.1514,0.78,1449264,State Panel Polling,925,lv,nonpartisan,mixed,41.7435,58.2565,US-PRES-MS-2004,US-PRES-MS-2004-D,US-PRES-MS-2004-R,REP,0.413945,0.586055,0.417435
2004,MO,Missouri,2004-11-02,11,Democratic nominee,Republican nominee,false,true,0.482881,0.517119,398001994,443612046,0.463803,0.536197,2714884,REP,-1.9686,0.0,-1.2,-0.428,0.78,3480621,State Panel Polling,925,lv,nonpartisan,mixed,47.3962,52.6038,US-PRES-MO-2004,US-PRES-MO-2004-D,US-PRES-MO-2004-R,REP,0.482881,0.517119,0.473962
2004,MT,Montana,2004-11-02,3,Democratic nominee,Republican nominee,false,true,0.363436,0.636564,64470722,71858908,0.394999,0.605001,439773,REP,-13.913,0.0,-1.2,-3.4141,0.78,563812,State Panel Polling,925,lv,nonpartisan,mixed,37.601800000000004,62.3982,US-PRES-MT-2004,US-PRES-MT-2004-D,US-PRES-MT-2004-R,REP,0.363436,0.636564,0.376018
2004,NE,Nebraska,2004-11-02,5,Democratic nominee,Republican nominee,false,true,0.348205,0.651795,112463017,125351003,0.331527,0.668473,767142,REP,-15.4362,0.0,-1.2,-3.7949,0.78,983515,State Panel Polling,925,lv,nonpartisan,mixed,36.3528,63.64719999999999,US-PRES-NE-2004,US-PRES-NE-2004-D,US-PRES-NE-2004-R,REP,0.348205,0.651795,0.363528
2004,NV,Nevada,2004-11-02,5,Democratic nominee,Republican nominee,false,true,0.481432,0.518568,119608008,133314792,0.486824,0.513176,815880,REP,-2.1135,0.0,-1.2,-0.4642,0.78,1046000,State Panel Polling,925,lv,nonpartisan,mixed,47.2774,52.7226,US-PRES-NV-2004,US-PRES-NV-2004-D,US-PRES-NV-2004-R,REP,0.481432,0.518568,0.472774
2004,NH,New Hampshire,2004-11-02,4,Democratic nominee,Republican nominee,false,true,0.493322,0.506678,98478257,109763623,0.506903,0.493097,671748,DEM,-0.9245,0.0,-1.2,-0.167,0.78,861215,State Panel Polling,925,lv,nonpartisan,mixed,48.2524,51.747600000000006,US-PRES-NH-2004,US-PRES-NH-2004-D,US-PRES-NH-2004-R,REP,0.493322,0.506678,0.482524
2004,NJ,New Jersey,2004-11-02,15,Democratic nominee,Republican nominee,false,true,0.582114,0.417886,525038078,585206152,0.533705,0.466295,3581433,DEM,7.9547,0.0,-1.2,2.0529,0.78,4591581,State Panel Polling,925,lv,nonpartisan,mixed,55.5334,44.4666,US-PRES-NJ-2004,US-PRES-NJ-2004-D,US-PRES-NJ-2004-R,REP,0.582114,0.417886,0.555334
2004,NM,New Mexico,2004-11-02,5,Democratic nominee,Republican nominee,false,true,0.500319,0.499681,109638035,122202285,0.495997,0.504003,747872,REP,-0.2247,0.0,-1.2,0.008,0.78,958810,State Panel Polling,925,lv,nonpartisan,mixed,48.8262,51.1738,US-PRES-NM-2004,US-PRES-NM-2004-D,US-PRES-NM-2004-R,REP,0.500319,0.499681,0.488262
2004,NY,New York,2004-11-02,31,Democratic nominee,Republican nominee,false,true,0.63576,0.36424,1024403857,1141798023,0.598298,0.401702,6987748,DEM,13.3193,0.0,-1.2,3.394,0.78,8958651,State Panel Polling,925,lv,nonpartisan,mixed,59.932300000000005,40.067699999999995,US-PRES-NY-2004,US-PRES-NY-2004-D,US-PRES-NY-2004-R,REP,0.63576,0.36424,0.599323
2004,NC,North Carolina,2004-11-02,15,Democratic nominee,Republican nominee,false,true,0.43536,0.56464,511196399,569778251,0.43758,0.56242,3487015,REP,-6.7207,0.0,-1.2,-1.616,0.78,4470532,State Panel Polling,925,lv,nonpartisan,mixed,43.499500000000005,56.500499999999995,US-PRES-NC-2004,US-PRES-NC-2004-D,US-PRES-NC-2004-R,REP,0.43536,0.56464,0.434995
2004,ND,North Dakota,2004-11-02,3,Democratic nominee,Republican nominee,false,true,0.352726,0.647274,45109260,50278670,0.360906,0.639094,307703,REP,-14.9841,0.0,-1.2,-3.6818,0.78,394491,State Panel Polling,925,lv,nonpartisan,mixed,36.7235,63.2765,US-PRES-ND-2004,US-PRES-ND-2004-D,US-PRES-ND-2004-R,REP,0.352726,0.647274,0.367235
2004,OH,Ohio,2004-11-02,20,Democratic nominee,Republican nominee,false,true,0.481613,0.518387,821096191,915191799,0.489413,0.510587,5600929,REP,-2.0954,0.0,-1.2,-0.4597,0.78,7180678,State Panel Polling,925,lv,nonpartisan,mixed,47.2922,52.70779999999999,US-PRES-OH-2004,US-PRES-OH-2004-D,US-PRES-OH-2004-R,REP,0.481613,0.518387,0.472922
2004,OK,Oklahoma,2004-11-02,7,Democratic nominee,Republican nominee,false,true,0.389193,0.610807,214586923,239178057,0.344296,0.655704,1463758,REP,-11.3373,0.0,-1.2,-2.7702,0.78,1876613,State Panel Polling,925,lv,nonpartisan,mixed,39.7138,60.2862,US-PRES-OK-2004,US-PRES-OK-2004-D,US-PRES-OK-2004-R,REP,0.389193,0.610807,0.397138
2004,OR,Oregon,2004-11-02,7,Democratic nominee,Republican nominee,false,true,0.502359,0.497641,265345120,295753020,0.521086,0.478914,1809994,DEM,-0.0208,0.0,-1.2,0.059,0.78,2320505,State Panel Polling,925,lv,nonpartisan,mixed,48.9934,51.0066,US-PRES-OR-2004,US-PRES-OR-2004-D,US-PRES-OR-2004-R,REP,0.502359,0.497641,0.489934
2004,PA,Pennsylvania,2004-11-02,21,Democratic nominee,Republican nominee,false,true,0.521485,0.478515,840302697,936599323,0.512583,0.487417,5731942,DEM,1.8918,0.0,-1.2,0.5371,0.78,7348644,State Panel Polling,925,lv,nonpartisan,mixed,50.5618,49.4382,US-PRES-PA-2004,US-PRES-PA-2004-D,US-PRES-PA-2004-R,REP,0.521485,0.478515,0.505618
2004,RI,Rhode Island,2004-11-02,4,Democratic nominee,Republican nominee,false,true,0.656491,0.343509,62862960,70066900,0.605775,0.394225,428806,DEM,15.3924,0.0,-1.2,3.9123,0.78,549751,State Panel Polling,925,lv,nonpartisan,mixed,61.632299999999994,38.367700000000006,US-PRES-RI-2004,US-PRES-RI-2004-D,US-PRES-RI-2004-R,REP,0.656491,0.343509,0.616323
2004,SC,South Carolina,2004-11-02,8,Democratic nominee,Republican nominee,false,true,0.418379,0.581621,234507664,261381666,0.413635,0.586365,1599643,REP,-8.4188,0.0,-1.2,-2.0405,0.78,2050824,State Panel Polling,925,lv,nonpartisan,mixed,42.107099999999996,57.892900000000004,US-PRES-SC-2004,US-PRES-SC-2004-D,US-PRES-SC-2004-R,REP,0.418379,0.581621,0.421071
2004,SD,South Dakota,2004-11-02,3,Democratic nominee,Republican nominee,false,true,0.383853,0.616147,55975985,62390695,0.390867,0.609133,381828,REP,-11.8714,0.0,-1.2,-2.9037,0.78,489523,State Panel Polling,925,lv,nonpartisan,mixed,39.2759,60.72409999999999,US-PRES-SD-2004,US-PRES-SD-2004-D,US-PRES-SD-2004-R,REP,0.383853,0.616147,0.392759
2004,TN,Tennessee,2004-11-02,11,Democratic nominee,Republican nominee,false,true,0.480371,0.519629,354896903,395567217,0.428146,0.571854,2420852,REP,-2.2195,0.0,-1.2,-0.4907,0.78,3103656,State Panel Polling,925,lv,nonpartisan,mixed,47.1904,52.8096,US-PRES-TN-2004,US-PRES-TN-2004-D,US-PRES-TN-2004-R,REP,0.480371,0.519629,0.471904
2004,TX,Texas,2004-11-02,34,Democratic nominee,Republican nominee,false,true,0.390437,0.609563,1078920439,1202562071,0.384898,0.615102,7359621,REP,-11.2129,0.0,-1.2,-2.7391,0.78,9435412,State Panel Polling,925,lv,nonpartisan,mixed,39.8159,60.18410000000001,US-PRES-TX-2004,US-PRES-TX-2004-D,US-PRES-TX-2004-R,REP,0.390437,0.609563,0.398159
2004,UT,Utah,2004-11-02,5,Democratic nominee,Republican nominee,false,true,0.282745,0.717255,132664351,147867359,0.266536,0.733464,904941,REP,-21.9822,0.0,-1.2,-5.4314,0.78,1160181,State Panel Polling,925,lv,nonpartisan,mixed,30.9851,69.0149,US-PRES-UT-2004,US-PRES-UT-2004-D,US-PRES-UT-2004-R,REP,0.282745,0.717255,0.309851
2004,VT,Vermont,2004-11-02,3,Democratic nominee,Republican nominee,false,true,0.554404,0.445596,44749210,49877360,0.60301,0.39699,305247,DEM,5.1837,0.0,-1.2,1.3601,0.78,391342,State Panel Polling,925,lv,nonpartisan,mixed,53.26109999999999,46.73890000000001,US-PRES-VT-2004,US-PRES-VT-2004-D,US-PRES-VT-2004-R,REP,0.554404,0.445596,0.532611
2004,VA,Virginia,2004-11-02,13,Democratic nominee,Republican nominee,false,true,0.458528,0.541472,464971367,518255943,0.458663,0.541337,3171701,REP,-4.4039,0.0,-1.2,-1.0368,0.78,4066283,State Panel Polling,925,lv,nonpartisan,mixed,45.3993,54.6007,US-PRES-VA-2004,US-PRES-VA-2004-D,US-PRES-VA-2004-R,REP,0.458528,0.541472,0.453993
2004,WA,Washington,2004-11-02,11,Democratic nominee,Republican nominee,false,true,0.529448,0.470552,412692927,459986523,0.536465,0.463535,2815095,DEM,2.6881,0.0,-1.2,0.7362,0.78,3609096,State Panel Polling,925,lv,nonpartisan,mixed,51.2147,48.7853,US-PRES-WA-2004,US-PRES-WA-2004-D,US-PRES-WA-2004-R,REP,0.529448,0.470552,0.512147
2004,WV,West Virginia,2004-11-02,5,Democratic nominee,Republican nominee,false,true,0.467579,0.532421,109996765,122602125,0.435203,0.564797,750319,REP,-3.4987,0.0,-1.2,-0.8105,0.78,961947,State Panel Polling,925,lv,nonpartisan,mixed,46.1415,53.8585,US-PRES-WV-2004,US-PRES-WV-2004-D,US-PRES-WV-2004-R,REP,0.467579,0.532421,0.461415
2004,WI,Wisconsin,2004-11-02,10,Democratic nominee,Republican nominee,false,true,0.501151,0.498849,435053678,484909762,0.501918,0.498082,2967624,DEM,-0.1416,0.0,-1.2,0.0288,0.78,3804646,State Panel Polling,925,lv,nonpartisan,mixed,48.8944,51.105599999999995,US-PRES-WI-2004,US-PRES-WI-2004-D,US-PRES-WI-2004-R,REP,0.501151,0.498849,0.488944
2004,WY,Wyoming,2004-11-02,3,Democratic nominee,Republican nominee,false,true,0.290177,0.709823,34950173,38955377,0.296873,0.703127,238405,REP,-21.239,0.0,-1.2,-5.2456,0.78,305647,State Panel Polling,925,lv,nonpartisan,mixed,31.594499999999996,68.4055,US-PRES-WY-2004,US-PRES-WY-2004-D,US-PRES-WY-2004-R,REP,0.290177,0.709823,0.315945
2008,AL,Alabama,2008-11-04,9,Democratic nominee,Republican nominee,false,true,0.371022,0.628978,383556610,261251140,0.391091,0.608909,2080025,REP,-11.6648,0.0,4.2,-3.2244,0.78,2666699,State Panel Polling,925,lv,nonpartisan,mixed,43.6238,56.3762,US-PRES-AL-2008,US-PRES-AL-2008-D,US-PRES-AL-2008-R,REP,0.371022,0.628978,0.436238
2008,AK,Alaska,2008-11-04,3,Democratic nominee,Republican nominee,false,true,0.367737,0.632263,58535014,39869836,0.389352,0.610648,317435,REP,-11.9933,0.0,4.2,-3.3066,0.78,406968,State Panel Polling,925,lv,nonpartisan,mixed,43.3544,56.64560000000001,US-PRES-AK-2008,US-PRES-AK-2008-D,US-PRES-AK-2008-R,REP,0.367737,0.632263,0.433544
2008,AZ,Arizona,2008-11-04,10,Democratic nominee,Republican nominee,false,true,0.44725,0.55275,417632439,284461141,0.456861,0.543139,2264818,REP,-4.042,0.0,4.2,-1.3188,0.78,2903613,State Panel Polling,925,lv,nonpartisan,mixed,49.8745,50.1255,US-PRES-AZ-2008,US-PRES-AZ-2008-D,US-PRES-AZ-2008-R,REP,0.44725,0.55275,0.498745
2008,AR,Arkansas,2008-11-04,6,Democratic nominee,Republican nominee,false,true,0.450643,0.549357,195524299,133177071,0.398283,0.601717,1060327,REP,-3.7027,0.0,4.2,-1.2339,0.78,1359394,State Panel Polling,925,lv,nonpartisan,mixed,50.152699999999996,49.847300000000004,US-PRES-AR-2008,US-PRES-AR-2008-D,US-PRES-AR-2008-R,REP,0.450643,0.549357,0.501527
2008,CA,California,2008-11-04,55,Democratic nominee,Republican nominee,false,true,0.550413,0.449587,2449985238,1668753502,0.622784,0.377216,13286254,DEM,6.2743,0.0,4.2,1.2603,0.78,17033659,State Panel Polling,925,lv,nonpartisan,mixed,58.33390000000001,41.66609999999999,US-PRES-CA-2008,US-PRES-CA-2008-D,US-PRES-CA-2008-R,REP,0.550413,0.449587,0.583339
2008,CO,Colorado,2008-11-04,9,Democratic nominee,Republican nominee,false,true,0.476338,0.523662,435583226,296687924,0.545506,0.454494,2362165,DEM,-1.1332,0.0,4.2,-0.5916,0.78,3028417,State Panel Polling,925,lv,nonpartisan,mixed,52.259699999999995,47.740300000000005,US-PRES-CO-2008,US-PRES-CO-2008-D,US-PRES-CO-2008-R,REP,0.476338,0.523662,0.522597
2008,CT,Connecticut,2008-11-04,7,Democratic nominee,Republican nominee,false,true,0.552749,0.447251,300055680,204376320,0.613183,0.386817,1627200,DEM,6.508,0.0,4.2,1.3187,0.78,2086154,State Panel Polling,925,lv,nonpartisan,mixed,58.525499999999994,41.474500000000006,US-PRES-CT-2008,US-PRES-CT-2008-D,US-PRES-CT-2008-R,REP,0.552749,0.447251,0.585255
2008,DE,Delaware,2008-11-04,3,Democratic nominee,Republican nominee,false,true,0.538315,0.461685,75204405,51223825,0.626381,0.373619,407833,DEM,5.0645,0.0,4.2,0.9579,0.78,522863,State Panel Polling,925,lv,nonpartisan,mixed,57.3418,42.6582,US-PRES-DE-2008,US-PRES-DE-2008-D,US-PRES-DE-2008-R,REP,0.538315,0.461685,0.573418
2008,DC,District of Columbia,2008-11-04,3,Democratic nominee,Republican nominee,false,true,0.905203,0.094797,48527995,33053775,0.934008,0.065992,263167,DEM,41.7533,0.0,4.2,10.1301,0.78,337394,State Panel Polling,925,lv,nonpartisan,mixed,87.4266,12.573400000000001,US-PRES-DC-2008,US-PRES-DC-2008-D,US-PRES-DC-2008-R,REP,0.905203,0.094797,0.874266
2008,FL,Florida,2008-11-04,27,Democratic nominee,Republican nominee,false,true,0.474763,0.525237,1535627511,1045958869,0.514197,0.485803,8327698,DEM,-1.2907,0.0,4.2,-0.6309,0.78,10676536,State Panel Polling,925,lv,nonpartisan,mixed,52.1306,47.8694,US-PRES-FL-2008,US-PRES-FL-2008-D,US-PRES-FL-2008-R,REP,0.474763,0.525237,0.521306
2008,GA,Georgia,2008-11-04,15,Democratic nominee,Republican nominee,false,true,0.416458,0.583542,717847441,488945979,0.473717,0.526283,3892882,REP,-7.1212,0.0,4.2,-2.0886,0.78,4990874,State Panel Polling,925,lv,nonpartisan,mixed,47.3495,52.6505,US-PRES-GA-2008,US-PRES-GA-2008-D,US-PRES-GA-2008-R,REP,0.416458,0.583542,0.473495
2008,HI,Hawaii,2008-11-04,4,Democratic nominee,Republican nominee,false,true,0.544044,0.455956,82322983,56072487,0.729937,0.270063,446437,DEM,5.6375,0.0,4.2,1.1011,0.78,572355,State Panel Polling,925,lv,nonpartisan,mixed,57.8116,42.1884,US-PRES-HI-2008,US-PRES-HI-2008-D,US-PRES-HI-2008-R,REP,0.544044,0.455956,0.578116
2008,ID,Idaho,2008-11-04,4,Democratic nominee,Republican nominee,false,true,0.306773,0.693227,117914949,80315171,0.369754,0.630246,639452,REP,-18.0897,0.0,4.2,-4.8307,0.78,819810,State Panel Polling,925,lv,nonpartisan,mixed,38.3554,61.644600000000004,US-PRES-ID-2008,US-PRES-ID-2008-D,US-PRES-ID-2008-R,REP,0.306773,0.693227,0.383554
2008,IL,Illinois,2008-11-04,21,Democratic nominee,Republican nominee,false,true,0.552086,0.447914,1005077179,684586191,0.627343,0.372657,5450527,DEM,6.4416,0.0,4.2,1.3022,0.78,6987855,State Panel Polling,925,lv,nonpartisan,mixed,58.4711,41.5289,US-PRES-IL-2008,US-PRES-IL-2008-D,US-PRES-IL-2008-R,REP,0.552086,0.447914,0.584711
2008,IN,Indiana,2008-11-04,11,Democratic nominee,Republican nominee,false,true,0.395765,0.604235,501510283,341592687,0.50522,0.49478,2719687,DEM,-9.1905,0.0,4.2,-2.6059,0.78,3486778,State Panel Polling,925,lv,nonpartisan,mixed,45.6527,54.3473,US-PRES-IN-2008,US-PRES-IN-2008-D,US-PRES-IN-2008-R,REP,0.395765,0.604235,0.456527
2008,IA,Iowa,2008-11-04,7,Democratic nominee,Republican nominee,false,true,0.496633,0.503367,278687224,189821666,0.548488,0.451512,1511319,DEM,0.8963,0.0,4.2,-0.0842,0.78,1937588,State Panel Polling,925,lv,nonpartisan,mixed,53.9239,46.0761,US-PRES-IA-2008,US-PRES-IA-2008-D,US-PRES-IA-2008-R,REP,0.496633,0.503367,0.539239
2008,KS,Kansas,2008-11-04,6,Democratic nominee,Republican nominee,false,true,0.371329,0.628671,223939048,152531152,0.423877,0.576123,1214420,REP,-11.6341,0.0,4.2,-3.2168,0.78,1556949,State Panel Polling,925,lv,nonpartisan,mixed,43.649,56.351,US-PRES-KS-2008,US-PRES-KS-2008-D,US-PRES-KS-2008-R,REP,0.371329,0.628671,0.43649
2008,KY,Kentucky,2008-11-04,8,Democratic nominee,Republican nominee,false,true,0.399924,0.600076,332002427,226136143,0.417666,0.582334,1800447,REP,-8.7746,0.0,4.2,-2.5019,0.78,2308265,State Panel Polling,925,lv,nonpartisan,mixed,45.9938,54.00620000000001,US-PRES-KY-2008,US-PRES-KY-2008-D,US-PRES-KY-2008-R,REP,0.399924,0.600076,0.459938
2008,LA,Louisiana,2008-11-04,9,Democratic nominee,Republican nominee,false,true,0.426691,0.573309,356125082,242566758,0.405428,0.594572,1931264,REP,-6.0979,0.0,4.2,-1.8327,0.78,2475979,State Panel Polling,925,lv,nonpartisan,mixed,48.1886,51.8114,US-PRES-LA-2008,US-PRES-LA-2008-D,US-PRES-LA-2008-R,REP,0.426691,0.573309,0.481886
2008,ME,Maine,2008-11-04,4,Democratic nominee,Republican nominee,false,true,0.54583,0.45417,132250942,90079818,0.588295,0.411705,717196,DEM,5.816,0.0,4.2,1.1458,0.78,919482,State Panel Polling,925,lv,nonpartisan,mixed,57.9581,42.0419,US-PRES-ME-2008,US-PRES-ME-2008-D,US-PRES-ME-2008-R,REP,0.54583,0.45417,0.579581
2008,MD,Maryland,2008-11-04,10,Democratic nominee,Republican nominee,false,true,0.565657,0.434343,477472268,325219722,0.629301,0.370699,2589329,DEM,7.7987,0.0,4.2,1.6414,0.78,3319653,State Panel Polling,925,lv,nonpartisan,mixed,59.5839,40.4161,US-PRES-MD-2008,US-PRES-MD-2008-D,US-PRES-MD-2008-R,REP,0.565657,0.434343,0.595839
2008,MA,Massachusetts,2008-11-04,12,Democratic nominee,Republican nominee,false,true,0.627429,0.372571,555588164,378426646,0.631971,0.368029,3012951,DEM,13.9759,0.0,4.2,3.1857,0.78,3862758,State Panel Polling,925,lv,nonpartisan,mixed,64.6491,35.350899999999996,US-PRES-MA-2008,US-PRES-MA-2008-D,US-PRES-MA-2008-R,REP,0.627429,0.372571,0.646491
2008,MI,Michigan,2008-11-04,17,Democratic nominee,Republican nominee,false,true,0.517258,0.482742,907472599,618104981,0.583713,0.416287,4921218,DEM,2.9589,0.0,4.2,0.4315,0.78,6309254,State Panel Polling,925,lv,nonpartisan,mixed,55.6152,44.3848,US-PRES-MI-2008,US-PRES-MI-2008-D,US-PRES-MI-2008-R,REP,0.517258,0.482742,0.556152
2008,MN,Minnesota,2008-11-04,10,Democratic nominee,Republican nominee,false,true,0.517609,0.482391,525311897,357804633,0.552294,0.447706,2848763,DEM,2.9939,0.0,4.2,0.4402,0.78,3652260,State Panel Polling,925,lv,nonpartisan,mixed,55.6439,44.3561,US-PRES-MN-2008,US-PRES-MN-2008-D,US-PRES-MN-2008-R,REP,0.517609,0.482391,0.556439
2008,MS,Mississippi,2008-11-04,6,Democratic nominee,Republican nominee,false,true,0.40495,0.59505,235895360,160674930,0.433581,0.566419,1279259,REP,-8.272,0.0,4.2,-2.3763,0.78,1640076,State Panel Polling,925,lv,nonpartisan,mixed,46.4059,53.5941,US-PRES-MS-2008,US-PRES-MS-2008-D,US-PRES-MS-2008-R,REP,0.40495,0.59505,0.464059
2008,MO,Missouri,2008-11-04,11,Democratic nominee,Republican nominee,false,true,0.463803,0.536197,532496490,362698260,0.499324,0.500676,2887725,REP,-2.3867,0.0,4.2,-0.9049,0.78,3702212,State Panel Polling,925,lv,nonpartisan,mixed,51.23180000000001,48.76819999999999,US-PRES-MO-2008,US-PRES-MO-2008-D,US-PRES-MO-2008-R,REP,0.463803,0.536197,0.512318
2008,MT,Montana,2008-11-04,3,Democratic nominee,Republican nominee,false,true,0.394999,0.605001,87484892,59588408,0.488306,0.511694,474430,REP,-9.2671,0.0,4.2,-2.625,0.78,608244,State Panel Polling,925,lv,nonpartisan,mixed,45.5899,54.41009999999999,US-PRES-MT-2008,US-PRES-MT-2008-D,US-PRES-MT-2008-R,REP,0.394999,0.605001,0.455899
2008,NE,Nebraska,2008-11-04,5,Democratic nominee,Republican nominee,false,true,0.331527,0.668473,144993351,98759029,0.423909,0.576091,786298,REP,-15.6143,0.0,4.2,-4.2118,0.78,1008074,State Panel Polling,925,lv,nonpartisan,mixed,40.3852,59.6148,US-PRES-NE-2008,US-PRES-NE-2008-D,US-PRES-NE-2008-R,REP,0.331527,0.668473,0.403852
2008,NV,Nevada,2008-11-04,5,Democratic nominee,Republican nominee,false,true,0.486824,0.513176,174546217,118888313,0.563867,0.436133,946563,DEM,-0.0846,0.0,4.2,-0.3294,0.78,1213542,State Panel Polling,925,lv,nonpartisan,mixed,53.1196,46.8804,US-PRES-NV-2008,US-PRES-NV-2008-D,US-PRES-NV-2008-R,REP,0.486824,0.513176,0.531196
2008,NH,New Hampshire,2008-11-04,4,Democratic nominee,Republican nominee,false,true,0.506903,0.493097,129330784,88090816,0.548685,0.451315,701360,DEM,1.9233,0.0,4.2,0.1726,0.78,899179,State Panel Polling,925,lv,nonpartisan,mixed,54.766000000000005,45.233999999999995,US-PRES-NH-2008,US-PRES-NH-2008-D,US-PRES-NH-2008-R,REP,0.506903,0.493097,0.54766
2008,NJ,New Jersey,2008-11-04,15,Democratic nominee,Republican nominee,false,true,0.533705,0.466295,705999188,480875802,0.578646,0.421354,3828629,DEM,4.6035,0.0,4.2,0.8426,0.78,4908499,State Panel Polling,925,lv,nonpartisan,mixed,56.9638,43.0362,US-PRES-NJ-2008,US-PRES-NJ-2008-D,US-PRES-NJ-2008-R,REP,0.533705,0.466295,0.569638
2008,NM,New Mexico,2008-11-04,5,Democratic nominee,Republican nominee,false,true,0.495997,0.504003,151070438,102898302,0.576649,0.423351,819254,DEM,0.8327,0.0,4.2,-0.1001,0.78,1050326,State Panel Polling,925,lv,nonpartisan,mixed,53.8717,46.1283,US-PRES-NM-2008,US-PRES-NM-2008-D,US-PRES-NM-2008-R,REP,0.495997,0.504003,0.538717
2008,NY,New York,2008-11-04,31,Democratic nominee,Republican nominee,false,true,0.598298,0.401702,1302537982,887195068,0.657639,0.342361,7063655,DEM,11.0628,0.0,4.2,2.4574,0.78,9055968,State Panel Polling,925,lv,nonpartisan,mixed,62.260400000000004,37.739599999999996,US-PRES-NY-2008,US-PRES-NY-2008-D,US-PRES-NY-2008-R,REP,0.598298,0.401702,0.622604
2008,NC,North Carolina,2008-11-04,15,Democratic nominee,Republican nominee,false,true,0.43758,0.56242,787595450,536453300,0.50166,0.49834,4271125,DEM,-5.009,0.0,4.2,-1.5605,0.78,5475801,State Panel Polling,925,lv,nonpartisan,mixed,49.081599999999995,50.918400000000005,US-PRES-NC-2008,US-PRES-NC-2008-D,US-PRES-NC-2008-R,REP,0.43758,0.56242,0.490816
2008,ND,North Dakota,2008-11-04,3,Democratic nominee,Republican nominee,false,true,0.360906,0.639094,57141688,38920802,0.455913,0.544087,309879,REP,-12.6763,0.0,4.2,-3.4773,0.78,397281,State Panel Polling,925,lv,nonpartisan,mixed,42.7943,57.20570000000001,US-PRES-ND-2008,US-PRES-ND-2008-D,US-PRES-ND-2008-R,REP,0.360906,0.639094,0.427943
2008,OH,Ohio,2008-11-04,20,Democratic nominee,Republican nominee,false,true,0.489413,0.510587,1035934122,705603718,0.523338,0.476662,5617864,DEM,0.1743,0.0,4.2,-0.2647,0.78,7202390,State Panel Polling,925,lv,nonpartisan,mixed,53.331799999999994,46.668200000000006,US-PRES-OH-2008,US-PRES-OH-2008-D,US-PRES-OH-2008-R,REP,0.489413,0.510587,0.533318
